run_id,run_role,sample_index,unit_id,response_id,model,status,api_status,incomplete_reason,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,total_tokens,response_path,response_sha256,request_sha256,started_at_utc,finished_at_utc,duplicate_response_id
pilot_f3a69c2f81c587271ef5,pilot,313,utt_5bf7ef17c6eb14772f4c::p0016-p0019,resp_019aad5ebea949b1016aa06e304e4487d195db72a17eccf062,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5955,5336,16384,16384,22339,output/annotations/pilot_f3a69c2f81c587271ef5/results/00313.json,da5a1e18a0c45b509ed97e3d5aba1e76f61dc4d5654261e881e3886b499407fb,3829feb4d71b550eb4f60da7a71ae053ce7d98053b16b349cc22b041876168a9,2026-09-08T20:21:04.136146+00:00,2026-09-08T20:24:19.212341+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,314,utt_5bf7ef17c6eb14772f4c::p0020-p0023,resp_06c8a31a53975611016aa06e383b6087d1a4ed0ae687ebfad5,gpt-5.6-luna,completed,completed,,True,5985,5336,16074,15538,22059,output/annotations/pilot_f3a69c2f81c587271ef5/results/00314.json,aa68870699384f10f3e90c3d8a045679cad1b538284a225ea5d25e82e0402652,74671a0276ab711dc78d32402f0de9ec3a0dac5d1df514a5b30da244a1a05b37,2026-09-08T20:21:12.045364+00:00,2026-09-08T20:24:27.936478+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,315,utt_5bf7ef17c6eb14772f4c::p0024-p0027,resp_051922e474c3d5d0016aa06e3ce62c87d1ba62a88b78d17e33,gpt-5.6-luna,completed,completed,,True,5982,5336,7907,7505,13889,output/annotations/pilot_f3a69c2f81c587271ef5/results/00315.json,285ab687de7a1bc6b2b7c9bd446516ba65329f8b51ff8aba7cf504a606dd62b5,e7cb59278884bd96c968c07813c2db555490816e39c15a90c720b70779e9d7c0,2026-09-08T20:21:16.682690+00:00,2026-09-08T20:22:51.585141+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,316,utt_5bf7ef17c6eb14772f4c::p0028-p0032,resp_0edf4b9add2d0cea016aa06e41a72887d1a7ff00f60dbac6af,gpt-5.6-luna,completed,completed,,True,5955,5336,12063,11572,18018,output/annotations/pilot_f3a69c2f81c587271ef5/results/00316.json,3dcf56c63b17748ab8bb29293f2647110b55e76b1db191f2cdd64784b49905b3,c9efffdf99bc1ee8a1e4e2a9ff9413aabb1c789559f8d1492111418541cc37f7,2026-09-08T20:21:21.484486+00:00,2026-09-08T20:23:42.151380+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,317,utt_5bf7ef17c6eb14772f4c::p0033-p0037,resp_098856ea521a95b5016aa06e51fc7c87d19378c471e2050ca9,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5942,5336,16384,16384,22326,output/annotations/pilot_f3a69c2f81c587271ef5/results/00317.json,31a5af2d006ef055b355610044d5732e8b376154d53772b7a5a95b592a17648a,e351286a72646cec86985637cf7796e49d55c8d7621ed876c2a5084335400873,2026-09-08T20:21:37.563711+00:00,2026-09-08T20:24:59.460428+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,318,utt_5bf7ef17c6eb14772f4c::p0038-p0042,resp_055e79629326de8a016aa06e55cbd487d199cec0e8c6095167,gpt-5.6-luna,completed,completed,,True,5888,5336,15909,15169,21797,output/annotations/pilot_f3a69c2f81c587271ef5/results/00318.json,e0a7e1dd25c5e32aea56f9439886bb3901ede32d256404af10f13753dc29cb0f,83e4053355286a0ca94b816447cd76ac680403bcee1cba80618a421eca63cb0c,2026-09-08T20:21:41.638695+00:00,2026-09-08T20:24:55.447015+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,319,utt_5bf7ef17c6eb14772f4c::p0043-p0045,resp_084c60b98739016b016aa06e57cca887d1af195d256000fb62,gpt-5.6-luna,completed,completed,,True,5726,5336,2021,1889,7747,output/annotations/pilot_f3a69c2f81c587271ef5/results/00319.json,3baf6ffb19553b6f479e6a8f579986f19df280aa23a303aa27565847dbb93e3e,e8269a660f0bd13a0c3eb1eb2907e6b5a45f49b3d864dcd263de98daecd8f66d,2026-09-08T20:21:43.096553+00:00,2026-09-08T20:22:10.962207+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,320,utt_0d0e8295a33ee80ff1fb::p0001,resp_03a2385fc418862e016aa06e6732b887d1aad3c8334c99dabf,gpt-5.6-luna,completed,completed,,True,5744,5336,593,516,6337,output/annotations/pilot_f3a69c2f81c587271ef5/results/00320.json,efdff906bd33638f9ef38683d9149ebd7fdd8f52621e16a002d947ce48325755,5183db5ae1f13341a26fead4545c99921097675d3dc6aed4fbe3f07765be9227,2026-09-08T20:21:58.838869+00:00,2026-09-08T20:22:07.444429+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,321,utt_387282966d097911c764::p0001,resp_061b238ce230bc2d016aa06e68752c87d19bed6fa245df2a2b,gpt-5.6-luna,completed,completed,,True,5767,5336,374,264,6141,output/annotations/pilot_f3a69c2f81c587271ef5/results/00321.json,44cb2f1ba52f685547f43e8527cf571a20ed5de985ef8f18c784c98508daf7b1,8c81fb56cb0f644a565992d5efcabe1c3b293a0078df8af81bfd0dbad5ada607,2026-09-08T20:22:00.285072+00:00,2026-09-08T20:22:05.865488+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,322,utt_a46bfce3a955dc92c8ac::p0001,resp_066e1f8991e23f37016aa06e6ab38487d199024d0c4cedfc48,gpt-5.6-luna,completed,completed,,True,5776,5336,513,412,6289,output/annotations/pilot_f3a69c2f81c587271ef5/results/00322.json,ee7477aa3762252ee0f0c31c0875b1113d20fa360474248522e713d5e1eeedb0,82577abfaa7655c701322e0d58c19c01bf86d72c10b1a11fe7017d05a51d092e,2026-09-08T20:22:02.510638+00:00,2026-09-08T20:22:10.094656+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,323,utt_3cc31a77584c185f9a58::p0001-p0003,resp_061d8817746d5276016aa06e6e0b4487d18ff973d66526ef1b,gpt-5.6-luna,completed,completed,,True,5583,5336,841,687,6424,output/annotations/pilot_f3a69c2f81c587271ef5/results/00323.json,cded6d8a3c9a228cea0dcd4d2c66f6bd3708adb1a0e8e7bbb2f6e72344c9123e,4756469a44c1c2d26e5c522179e7c5a378b219e5f831c138811a4ddd0a8cb1c2,2026-09-08T20:22:05.870570+00:00,2026-09-08T20:22:17.855310+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,324,utt_642ae8094a73ccea30cb::p0001,resp_019e98bba72fe5b3016aa06e6fc69087d1a8a17a1843b21420,gpt-5.6-luna,completed,completed,,True,5496,5336,343,257,5839,output/annotations/pilot_f3a69c2f81c587271ef5/results/00324.json,8525dcfa894d25216fb5363481e3df1be64d444394f8dc3c4ea93e7a2097b1bf,5f51fa66d09f2675cce7f40765654e7882e74cf62e8317161eb9696f71f1a6e0,2026-09-08T20:22:07.449826+00:00,2026-09-08T20:22:13.263277+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,325,utt_0758c5a755aa1cb64130::p0001-p0006,resp_08fb1ec84905c4f6016aa06e7054f487d180f2b8e62241b9f7,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5769,5336,16384,16384,22153,output/annotations/pilot_f3a69c2f81c587271ef5/results/00325.json,4080f8bcbf5c1cb1a20df4438fb5101a32aebeacc68c958a0021b73cc15ea3bf,b03c4425b8db457d7c202de65f578b7317478a873f96cf015386860968681bf2,2026-09-08T20:22:07.984951+00:00,2026-09-08T20:25:27.620037+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,326,utt_dcd33c4f8d8e057e3e23::p0001-p0004,resp_0589dfaf7a2ce099016aa06e72452487d1b56fad56166a83bb,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5683,5336,16384,16384,22067,output/annotations/pilot_f3a69c2f81c587271ef5/results/00326.json,010839711b0da9a4f5a07ce38155d9dedb8e350e657885e4cf42afc5d452223b,b1de7c7d64c9f193435e8e26b052d3803cd37f47fae6bace8d6329ffce3f44af,2026-09-08T20:22:10.098306+00:00,2026-09-08T20:25:32.920251+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,327,utt_91ab92c9b171b7d75a66::p0001-p0004,resp_0ca0cfc1c2d3bd37016aa06e7322fc87d1bba6a8ecb2f56e64,gpt-5.6-luna,completed,completed,,True,5732,5336,382,294,6114,output/annotations/pilot_f3a69c2f81c587271ef5/results/00327.json,b6e72c5471790911534f7d39b28c60dab1c4e88322ed86addf76c08dad42be7d,971bf3f4941a343f0e0c79bded4b331cbc2d08cb346ce7948f7ee87f9b1832b2,2026-09-08T20:22:10.967250+00:00,2026-09-08T20:22:16.605491+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,328,utt_91ab92c9b171b7d75a66::p0005-p0006,resp_0c0e023f06b97d86016aa06e756e9487d18407773981909c75,gpt-5.6-luna,completed,completed,,True,5731,5336,604,516,6335,output/annotations/pilot_f3a69c2f81c587271ef5/results/00328.json,e44d3cb28c743766d60c0b460b60bef1b20362bb503f1d06822570dad5028b6e,74849e1a88b23e5d7ecc1774391eee868c285163e43b7a4f0efadf2eba5e0b7d,2026-09-08T20:22:13.268252+00:00,2026-09-08T20:22:23.019974+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,329,utt_2194f4acf78658872aa5::p0001-p0002,resp_0f5b440135349263016aa06e78d7e487d1a3fd881df15abac6,gpt-5.6-luna,completed,completed,,True,5786,5336,568,459,6354,output/annotations/pilot_f3a69c2f81c587271ef5/results/00329.json,c2ef0672c11da301592fe706c4cb1656e5ed2c71840ea2726e08f604d036b686,06e174e952dbc85d720b57a104ca330bf86dfe2ec5ea2c47756e948a3a12b50e,2026-09-08T20:22:16.610726+00:00,2026-09-08T20:22:24.813084+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,330,utt_2194f4acf78658872aa5::p0003,resp_0e25ae9e6ca2f51e016aa06e7a031487d1946c0f2c62134ebb,gpt-5.6-luna,completed,completed,,True,5758,5336,8181,8029,13939,output/annotations/pilot_f3a69c2f81c587271ef5/results/00330.json,5be1a6dd307e1beab4f9b64d3a55d284d70a3296070bf8042fefc481fce6a99f,e075ce2a384f09fcdb8cf4a1ec7ab4e17357122bf5832a213cd89a67c9b88f2e,2026-09-08T20:22:17.860703+00:00,2026-09-08T20:24:03.149020+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,331,utt_2194f4acf78658872aa5::p0004-p0005,resp_0d6bdb65a78e457e016aa06e7f3bf887d1aa0afa6e431e5e72,gpt-5.6-luna,completed,completed,,True,5773,5336,13377,12948,19150,output/annotations/pilot_f3a69c2f81c587271ef5/results/00331.json,4c5f5714a9553c60aaa54267bd610d7f58ab98ee428d8c0d72f24b7e0da9e0ad,9fb3095352727a20499f5d599c4eb917f2957319823c0bbb545b378f746ec659,2026-09-08T20:22:23.023562+00:00,2026-09-08T20:25:08.065526+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,332,utt_2194f4acf78658872aa5::p0006-p0007,resp_051041777c2366eb016aa06e810f3c87d1ac65d45cabb6fc99,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5833,5336,16384,16384,22217,output/annotations/pilot_f3a69c2f81c587271ef5/results/00332.json,432bd513c779ae272ee744c6933656dceb4e0fcaf98757434c733d14f1d464ba,dcd82aba84d2f747725bdc005ecabb0671a8450e92cbc545044b1d7c2d1e9286,2026-09-08T20:22:24.818721+00:00,2026-09-08T20:25:45.162363+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,333,utt_2194f4acf78658872aa5::p0008-p0009,resp_014681e78b6a972c016aa06e846abc87d18f836fafafe03ba5,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5814,5336,16384,16384,22198,output/annotations/pilot_f3a69c2f81c587271ef5/results/00333.json,e05245fb2863322a1d5f33217f1de475d3cd9ea37e4adcdb2c274152cfc6b215,15f78b6e466d848f9e0567c052315484756bac62d564e405e48d8de46cb2a699,2026-09-08T20:22:28.233948+00:00,2026-09-08T20:25:46.952333+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,334,utt_2194f4acf78658872aa5::p0010-p0011,resp_0305ca9fc779b94b016aa06e84907487d1882d43c6fc36cc5e,gpt-5.6-luna,completed,completed,,True,5706,5336,12322,11642,18028,output/annotations/pilot_f3a69c2f81c587271ef5/results/00334.json,5295026dc1d4dd43e6bc4b6fd4c02af3b5b81fac73560d5e740f79b175496a91,8b97e5821eb9a0730ad8f5a415ef26e7219529296a2b14145a36ab9cfa26a97e,2026-09-08T20:22:28.357156+00:00,2026-09-08T20:24:57.220348+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,335,utt_2743b88f123922e43c25::p0001-p0002,resp_0413c9b9554eaf3a016aa06e9bc45487d1b928cb306e380532,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5761,5336,16384,16384,22145,output/annotations/pilot_f3a69c2f81c587271ef5/results/00335.json,edde3cd5eec786aa74f4606c8368cf6a9c66b224cf84d423f038fcfc3ba86a8f,3c579f63138750d948facb7034d188091caa86eaad7b1ab1dc2b3aa80e369294,2026-09-08T20:22:51.590708+00:00,2026-09-08T20:26:16.375759+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,336,utt_2743b88f123922e43c25::p0003,resp_0b9afb3e674cb2e6016aa06eacbe5c87d187e182a4af835839,gpt-5.6-luna,completed,completed,,True,5775,5336,3941,3624,9716,output/annotations/pilot_f3a69c2f81c587271ef5/results/00336.json,03372c1bd3cd212e077c313ed640adb2911946aaa52d41efea025426b82cfa79,4797e60ab6b593c55a69aaa98b99f32c851d90e2075532b7010134689cf1d3e4,2026-09-08T20:23:08.578667+00:00,2026-09-08T20:23:59.567335+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,337,utt_2743b88f123922e43c25::p0004-p0005,resp_07548aec46acc0af016aa06eb81dc087d193ab908b876f72d6,gpt-5.6-luna,completed,completed,,True,5818,5336,3786,3624,9604,output/annotations/pilot_f3a69c2f81c587271ef5/results/00337.json,41f02566022307be2d9e5633a23c4b7626d4cf522fe8ba9b0f77723bec13f6a2,ec6c3d61442be7d6982a805cf5d6c3559555ca8a24f451483b98e330cb68a47d,2026-09-08T20:23:19.920341+00:00,2026-09-08T20:24:08.680574+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,338,utt_2743b88f123922e43c25::p0006,resp_0b87d18eb1a2df88016aa06ece53c887d1ae48c5dd90a86db3,gpt-5.6-luna,completed,completed,,True,5915,5336,9694,9322,15609,output/annotations/pilot_f3a69c2f81c587271ef5/results/00338.json,488f2d5817da49ffe7c516bc584fd7b00a9d39e5b1370430eeb14ef1ccbe2ab5,720df41d861d1614fafb8f0d6bd0f8ed0d7b92328390cff9561a4b8cac65638b,2026-09-08T20:23:42.158306+00:00,2026-09-08T20:25:41.231837+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,339,utt_2743b88f123922e43c25::p0007-p0009,resp_01b75b92b5ba9c06016aa06ed4c9fc87d1b8c9fb5ca25b8631,gpt-5.6-luna,completed,completed,,True,5871,5336,5967,5696,11838,output/annotations/pilot_f3a69c2f81c587271ef5/results/00339.json,1aaf5bf0a818a9d22c38a7f2242802116ec8e218da1d3a08d83e454a8f3a08a0,a572838198d46d27e69b64e65059e64b725253d4798f661b7edf1ca809d443d2,2026-09-08T20:23:48.314617+00:00,2026-09-08T20:25:01.800685+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,340,utt_2743b88f123922e43c25::p0010-p0013,resp_01ba1ccb5a65f0ad016aa06edfc99087d1b87ea1274380d5c7,gpt-5.6-luna,completed,completed,,True,5812,5336,5027,4660,10839,output/annotations/pilot_f3a69c2f81c587271ef5/results/00340.json,b0069bd4c790670464f61ac415c52b4c05b850a32844d05c20b0cbd970619032,01ad4270d6bc1b851f503662e1e32c9a604f6095db4c3ee041d9b2c9116e6944,2026-09-08T20:23:59.572974+00:00,2026-09-08T20:25:03.553861+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,341,utt_1724ad8d7fe9c5a6f6c1::p0001-p0002,resp_06ed829ee679b98d016aa06ee3756087d1be996077d7329b85,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5820,5336,16384,16384,22204,output/annotations/pilot_f3a69c2f81c587271ef5/results/00341.json,3759ccc36a06eefc874d9ee0cd74a194478235f41ef74211f7e7073819fc6d2f,e8aeaa65249bffbc3f244a5852f1e0967e7164c231d89ccc2a0846ba7ffa10ad,2026-09-08T20:24:03.153178+00:00,2026-09-08T20:27:31.750757+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,342,utt_1724ad8d7fe9c5a6f6c1::p0003,resp_026f70fa1640d989016aa06ee8de2887d19bc553b2d418d066,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5819,5336,16384,16384,22203,output/annotations/pilot_f3a69c2f81c587271ef5/results/00342.json,fc8d7003f036a596dce7686ccc0e397a79a9cfd3705ae2a2dd8db04a7e21886c,60b11755114323ed5798f6d519df37817024f0654b1f5eca1d45f95411b16d85,2026-09-08T20:24:08.686103+00:00,2026-09-08T20:27:29.879025+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,343,utt_1724ad8d7fe9c5a6f6c1::p0004,resp_0f7a5259d4539b9e016aa06ef3677087d1b731e454b7882f5e,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5873,5336,16384,16384,22257,output/annotations/pilot_f3a69c2f81c587271ef5/results/00343.json,1b9a243f80e19b4665f69c7d1a19dd74c331ecdb39d8fe15a38bcd24a02ef5b2,9a32980fd4639feedb383840b393472f0135849ef7ea401c408112bb955f702e,2026-09-08T20:24:19.221152+00:00,2026-09-08T20:27:32.951573+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,344,utt_1724ad8d7fe9c5a6f6c1::p0005,resp_02b3827e90b09775016aa06efc23a487d1bd70ccc82389b0cf,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5908,5336,16384,16384,22292,output/annotations/pilot_f3a69c2f81c587271ef5/results/00344.json,d4235438ad663f4cb4ce2b05934ee27ea4d94effb5078ccd1c8af6d2b58e414e,27e9b040698e8ec4cc6ee83f68488c5a7966b48664269c105b4e660a98855a88,2026-09-08T20:24:27.943231+00:00,2026-09-08T20:27:55.289181+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,345,utt_1724ad8d7fe9c5a6f6c1::p0006,resp_0460c3128bebfd9e016aa06f179cf487d1a6324a4c815075fb,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5796,5336,16384,16384,22180,output/annotations/pilot_f3a69c2f81c587271ef5/results/00345.json,a460df818455e6e73d93e564177c20e05fe6becac03b573218bc06086a112563,a8858ee279d3be69dd00836eab8266f2a6503df1f6641dfff45702d387594a56,2026-09-08T20:24:55.454033+00:00,2026-09-08T20:28:18.421583+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,346,utt_c6b3b58fa53732ed1db3::p0001,resp_052bcae7e0852fc7016aa06f19677887d184c65332d1e6983a,gpt-5.6-luna,completed,completed,,True,5811,5336,6546,6214,12357,output/annotations/pilot_f3a69c2f81c587271ef5/results/00346.json,77b8494a83b55fed7752c4831f894c7557089e1f6c4fe98108258b876dc4f72c,1ab6d8b5dc6b7c8013a5cf8ffa0ece590fee87b62db0d290827dac98b8870c6b,2026-09-08T20:24:57.226019+00:00,2026-09-08T20:26:18.479667+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,347,utt_c6b3b58fa53732ed1db3::p0002-p0004,resp_0738fd25979a0530016aa06f1ba3a887d18f164ef3c7853425,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5886,5336,16384,16384,22270,output/annotations/pilot_f3a69c2f81c587271ef5/results/00347.json,583e9bcac694a1c47b6eb450b92211809dcfdc0711d3d17e9384f73c0f959e66,e44cfe8b577203f225ce57069f93616388b40298300b353d03cc3076a6f42fd7,2026-09-08T20:24:59.468347+00:00,2026-09-08T20:28:16.356505+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,348,utt_c6b3b58fa53732ed1db3::p0005-p0007,resp_09dc3f81f717c223016aa06f1e6afc87d1b490100b8bba13e9,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5938,5336,16384,16384,22322,output/annotations/pilot_f3a69c2f81c587271ef5/results/00348.json,c183625ba9202536a28845261253ad4bf14873fae077040075a7061983cc75fa,c49d1b672706480382ad0ead17409f0bee7c4681058c6c771b42a7f7ee79ffdd,2026-09-08T20:25:01.805920+00:00,2026-09-08T20:28:25.999165+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,349,utt_c6b3b58fa53732ed1db3::p0008-p0009,resp_0183f5b26c1ac9e1016aa06f1fbe0c87d1b814ab75900f035d,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5940,5336,16384,16384,22324,output/annotations/pilot_f3a69c2f81c587271ef5/results/00349.json,0080b807667fe9f42dd1f4f64efdda6bd6bd368ce4d51583f8197fcdcbe0d975,7eba860664804f738d5815fecbd9003be5b930b5e2a5adf46cf7d3829d4b9516,2026-09-08T20:25:03.559129+00:00,2026-09-08T20:28:21.997255+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,350,utt_66de3be2334a2c69d13e::p0001-p0002,resp_0d094f5389308841016aa06f2470e087d1a79c7d86791fa125,gpt-5.6-luna,completed,completed,,True,5750,5336,5450,5178,11200,output/annotations/pilot_f3a69c2f81c587271ef5/results/00350.json,19977936298bdee911b1200c2a5ef197117cdb03f979056c40ff85e2a9499d03,475d5ee3552dcef0de16f342f7d260162c5068863aff3c910029d918f3ff554b,2026-09-08T20:25:08.071592+00:00,2026-09-08T20:26:19.049799+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,351,utt_66de3be2334a2c69d13e::p0003-p0004,resp_0601d8ddeb84a0b0016aa06f37c93487d18ff3d86a447cb20a,gpt-5.6-luna,completed,completed,,True,5869,5336,14208,13689,20077,output/annotations/pilot_f3a69c2f81c587271ef5/results/00351.json,26d763abc90479d6d987179ccc4e1c293d0e401f31d09d25f94aadef61e2ef34,f8de4c534ae1bc8f2cf4d65fc931e6262a1e093e312714ccade831c73c349680,2026-09-08T20:25:27.634018+00:00,2026-09-08T20:28:21.850555+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,352,utt_66de3be2334a2c69d13e::p0005-p0007,resp_025df1aa1cba2f5a016aa06f3d152087d1b8815a9c20c7b55d,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5861,5336,16384,16384,22245,output/annotations/pilot_f3a69c2f81c587271ef5/results/00352.json,f0f0e3b4c10ee95315ccd29488a3caa495af514766f2c8db8735b4b17ff8294a,2f0814e4ec268f4b1bfb43e1ab4d738f4da51ea947ba9c9650a66c613a28e86c,2026-09-08T20:25:32.927743+00:00,2026-09-08T20:28:51.434755+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,353,utt_66de3be2334a2c69d13e::p0008-p0011,resp_02709f53a3e8a3a1016aa06f4581ec87d1a0f67697356690d3,gpt-5.6-luna,completed,completed,,True,5772,5336,15578,14945,21350,output/annotations/pilot_f3a69c2f81c587271ef5/results/00353.json,0ac30ef312e2c248afcb87106a2c5a6315f17a6a1fa384a49e0d45194f46ea34,36d11008d2b8fb320bff8e633d52f48dacfbdbc6ba5659ce15f55e000368b47f,2026-09-08T20:25:41.237617+00:00,2026-09-08T20:28:49.979445+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,354,utt_33ca16adf97ab8b8a383::p0001,resp_03b3dabd6029e6a0016aa06f4962c487d1b1a2a8b85fe1037f,gpt-5.6-luna,completed,completed,,True,5710,5336,15333,14546,21043,output/annotations/pilot_f3a69c2f81c587271ef5/results/00354.json,f51e149d417d0ed9426927d70beb9bb03ef39787e3fc1a19a96a949902e94480,caa3ce607c1a57733d14526bff4d87880dbaaf70436e59b3d04cd0f3329983d2,2026-09-08T20:25:45.173302+00:00,2026-09-08T20:28:52.520323+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,355,utt_33ca16adf97ab8b8a383::p0002,resp_07cc6f363484be6d016aa06f4b2fc487d197501efbda18d102,gpt-5.6-luna,completed,completed,,True,5788,5336,12313,11394,18101,output/annotations/pilot_f3a69c2f81c587271ef5/results/00355.json,d3025460d48941cad8207634a1bc665e5480b0768c001ea96a4d25fbc467ea73,c4e221a9c23ceb1b9b8163af8cee2cd4ab87781b9c569ebf2cf3703d5a4f9094,2026-09-08T20:25:46.965326+00:00,2026-09-08T20:28:17.454119+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,356,utt_33ca16adf97ab8b8a383::p0003-p0005,resp_068f1cbc8db330ab016aa06f688c3c87d1aeed645d7da8a6b5,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5883,5336,16384,16384,22267,output/annotations/pilot_f3a69c2f81c587271ef5/results/00356.json,7550c4bd4353c352aaf41e51f599e218cc4dee81268f58ddbb3a768b178fdcf2,8a247cdfe83707db4ad8bc8151ce61ba23b4235d3f6ed5c8f2a1b54e423e6f54,2026-09-08T20:26:16.385870+00:00,2026-09-08T20:29:38.616876+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,357,utt_33ca16adf97ab8b8a383::p0006-p0009,resp_01ab947767c353dd016aa06f6ab4e887d18da874302e77ca5d,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5955,5336,16384,16384,22339,output/annotations/pilot_f3a69c2f81c587271ef5/results/00357.json,d94c952ac8db8cd7ad58aa2a7a02bcec6c229ad03d33ae48f0f7a406800a7a82,a2c5ecd5ce9f7173e5a9281c0aea2035b93baf466ec956d4bf7ddd0803344f93,2026-09-08T20:26:18.485905+00:00,2026-09-08T20:29:31.660192+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,358,utt_33ca16adf97ab8b8a383::p0010-p0013,resp_04470c8c95be5da2016aa06f6b402887d1a4e4f8ac4bf5239e,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5908,5336,16384,16384,22292,output/annotations/pilot_f3a69c2f81c587271ef5/results/00358.json,e841a15f44623b3e5aa387c18e3f5e7a8f4b2526a427a55b80e697af2f6d3597,fc0a6f543898391da235b59f48c59f6c102309c2c5ee8230460dc50a64f891a9,2026-09-08T20:26:19.055037+00:00,2026-09-08T20:29:38.278099+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,359,utt_c05f8f8552140d609d43::p0001,resp_05afa85b4a3cf256016aa06fb25af087d181e6773b22529fa4,gpt-5.6-luna,completed,completed,,True,5772,5336,6341,5896,12113,output/annotations/pilot_f3a69c2f81c587271ef5/results/00359.json,801bdc0ca1a98eb3f0f943f0587f1d5fd16632721a505ea6443396046069a8dd,9f1e9ba73c5a7ee7ae19cb23ce8af910a92aeae5491230e18bb0ba52876091f0,2026-09-08T20:27:29.887875+00:00,2026-09-08T20:28:47.518838+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,360,utt_c05f8f8552140d609d43::p0002-p0003,resp_094568f6d2c4786e016aa06fb3ede087d19f393325245d7ef4,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5742,5336,16384,16384,22126,output/annotations/pilot_f3a69c2f81c587271ef5/results/00360.json,f87c67e7927c6edd8b62d5f1340279cb0dcd244bf0b560e3c9883027d4aa7114,e6e45f28aba8b55c903a4baa98ca19c4fffcfa4ce3121b64395d16233c0659c2,2026-09-08T20:27:31.761675+00:00,2026-09-08T20:30:40.833890+00:00,False
